year,month,hour,author_id
2014,4,23,1
2014,4,19,23
2014,4,15,307
2014,4,18,23
2014,4,19,4
2014,4,16,266
2014,4,13,17
2014,4,15,238
2014,4,15,180
2014,4,15,304
2014,4,7,307
2014,4,0,241
2014,4,12,45
2014,4,12,16
2014,4,20,6
2014,4,14,229
2014,4,14,354
2013,10,12,31
2014,4,17,314
2014,4,15,202
2014,4,19,32
2014,4,21,202
2014,4,12,29
2014,4,17,12
2014,4,15,23
2014,4,15,39
2014,4,2,329
2014,4,18,2
2014,4,10,7
2014,4,16,314
2014,4,1,44
2014,4,15,280
2014,4,11,304
2014,4,17,229
2014,4,20,241
2014,4,0,19
2014,4,14,23
2014,4,20,354
2014,4,19,314
2014,4,15,202
2014,4,14,355
2014,4,20,266
2014,4,3,35
2014,4,20,12
2014,4,15,15
2014,4,19,15
2014,4,16,39
2014,4,23,4
2014,4,16,1
2014,4,13,4
2014,4,17,39
2014,4,15,329
2014,4,11,16
2014,4,0,329
2014,4,11,307
2014,4,15,360
2014,4,2,354
2014,4,7,7
2014,4,22,307
2014,4,13,7
2014,4,14,22
2014,4,1,313
2014,4,18,16
2014,4,14,266
2014,4,10,304
2014,4,21,329
2014,4,14,43
2014,4,22,336
2014,4,0,315
2014,4,17,304
2014,4,20,304
2014,4,6,229
2014,4,21,28
2014,4,2,354
2014,4,18,23
2014,4,18,266
2014,4,20,229
2014,4,14,336
2014,4,17,229
2014,4,21,307
2014,4,1,229
2014,4,14,23
2014,4,15,6
2014,4,17,6
2014,4,1,192
2014,4,1,45
2014,4,18,45
2014,4,20,23
2014,4,12,336
2014,4,18,313
2014,4,18,19
2014,4,18,16
2014,4,16,6
2014,4,22,11
2014,4,10,73
2014,4,12,304
2014,4,15,329
2014,4,5,304
2014,4,16,12
2014,4,20,354
2014,4,3,64
2014,4,15,23
2014,4,13,306
2014,4,7,32
2014,4,18,64
2014,4,2,241
2014,4,18,229
2014,4,11,306
2014,4,17,6
2014,4,12,19
2014,4,23,22
2014,4,15,177
2014,4,1,202
2014,4,20,336
2014,4,19,267
2014,4,17,267
2014,4,22,307
2014,4,18,6
2014,4,22,6
2014,4,15,313
2014,4,10,252
2014,4,15,252
2014,4,19,310
2014,4,14,329
2014,4,15,304
2014,4,17,308
2014,4,11,306
2014,4,12,39
2014,4,16,31
2014,4,23,355
2014,4,8,7
2014,4,16,292
2014,4,12,28
2014,4,13,7
2014,4,2,355
2014,4,3,308
2014,4,16,314
2014,4,14,343
2014,4,13,7
2014,4,19,344
2014,4,23,264
2014,4,16,39
2014,4,22,14
2014,4,20,23
2014,4,11,7
2014,4,20,23
2014,4,21,29
2014,4,22,304
2014,4,0,314
2014,4,2,313
2014,4,17,19
2014,4,19,329
2014,4,14,45
2014,4,18,336
2014,4,17,336
2014,4,9,248
2014,4,8,304
2014,4,13,1
2014,4,18,15
2014,4,12,23
2014,4,15,1
2014,4,1,4
2014,4,12,266
2014,4,15,15
2014,4,3,22
2014,4,7,311
2014,4,14,219
2014,4,14,180
2014,4,4,336
2014,4,6,315
2014,4,16,23
2014,4,16,6
2014,4,4,336
2014,4,17,329
2014,4,19,1
2014,4,21,28
2014,4,15,248
2014,4,0,6
2014,4,22,229
2014,4,21,19
2014,4,5,16
2014,4,14,266
2014,4,14,44
2014,4,10,272
2014,4,10,304
2014,4,9,314
2014,4,18,180
2014,4,22,202
2014,4,13,307
2014,4,11,180
2014,4,16,353
2014,4,3,44
2014,4,22,266
2014,4,20,267
2014,4,18,354
2014,4,13,277
2014,4,14,22
2014,4,15,295
2014,4,4,336
2014,4,19,229
2014,4,15,16
2014,4,20,329
2014,4,21,16
2014,4,14,19
2014,4,13,7
2014,4,16,180
2014,4,22,28
2014,4,14,296
2014,4,17,23
2014,4,10,278
2014,4,13,22
2014,4,22,361
2014,4,15,180
2014,4,18,344
2014,4,20,22
2014,4,15,39
2014,4,23,180
2014,4,15,252
2014,4,23,67
2014,4,20,13
2014,4,19,304
2014,4,14,266
2014,4,11,7
2014,4,18,32
2014,4,14,1
2014,4,21,13
2014,4,15,315
2014,4,18,336
2014,4,16,304
2014,4,10,6
2014,4,19,22
2014,4,19,40
2014,4,18,252
2014,4,12,354
2014,4,19,12
2014,4,17,12
2014,4,15,1
2014,4,10,252
2014,4,20,314
2014,4,18,16
2014,4,21,202
2014,4,8,7
2014,4,16,6
2014,4,4,23
2014,4,0,219
2014,4,18,202
2014,4,19,16
2014,4,16,66
2014,4,21,19
2014,4,18,4
2014,4,18,354
2014,4,0,229
2014,4,10,180
2014,4,2,292
2014,4,14,13
2014,4,20,354
2014,4,17,19
2014,4,19,266
2014,4,22,22
2014,4,1,229
2014,4,0,229
2014,4,10,344
2014,4,13,266
2014,4,2,313
2014,4,17,202
2014,4,19,32
2014,4,20,241
2014,4,12,306
2014,4,17,34
2014,4,13,336
2014,4,15,304
2014,4,21,202
2014,4,22,202
2014,4,12,46
2014,4,17,195
2014,4,3,328
2014,4,14,307
2014,4,15,252
2014,4,18,6
2014,4,19,192
2014,4,16,307
2014,4,0,17
2014,4,22,241
2014,4,11,7
2014,4,19,15
2014,4,16,13
2014,4,0,308
2014,4,0,315
2014,4,0,315
2014,4,3,12
2014,4,23,23
2014,4,15,17
2014,4,13,188
2014,4,14,354
2014,4,22,241
2014,4,15,15
2014,4,19,304
2014,4,6,23
2014,4,16,248
2014,4,17,310
2014,4,12,306
2014,4,2,15
2014,4,13,46
2014,4,23,23
2014,4,3,354
2014,4,16,315
2014,4,23,35
2014,4,15,12
2014,4,15,15
2014,4,17,23
2014,4,22,295
2014,4,2,195
2014,4,15,46
2014,4,21,35
2014,4,16,355
2014,4,19,267
2014,4,10,306
2014,4,18,22
2014,4,17,4
2014,4,3,195
2014,4,2,32
2014,4,18,314
2014,4,12,354
2014,4,3,195
2014,4,18,23
2014,4,16,13
2014,4,19,267
2014,4,19,315
2014,4,10,38
2014,4,12,188
2014,4,16,262
2014,4,18,248
2014,4,20,17
2014,4,23,12
2014,4,1,354
2014,4,23,229
2014,4,2,313
2014,4,17,266
2014,4,16,23
2014,4,10,314
2014,4,1,241
2014,4,16,12
2014,4,14,16
2014,4,15,336
2014,4,19,19
2014,4,17,23
2014,4,13,266
2014,4,19,313
2014,4,21,329
2014,4,12,45
2014,4,4,12
2014,4,4,241
2014,4,13,7
2014,4,0,202
2014,4,15,329
2014,4,15,315
2014,4,15,16
2014,4,14,7
2014,4,11,306
2014,4,1,319
2014,4,19,336
2014,4,1,35
2014,4,11,180
2014,4,20,39
2014,4,23,308
2014,4,2,44
2014,4,8,7
2014,4,20,12
2014,4,22,264
2014,4,16,1
2014,4,20,229
2014,4,21,1
2014,4,23,22
2014,4,5,311
2014,4,19,16
2014,4,21,241
2014,4,18,39
2014,4,18,1
2014,4,14,202
2014,4,3,355
2014,4,18,313
2014,4,21,304
2014,4,15,180
2014,4,22,266
2014,4,12,314
2014,4,12,306
2014,4,18,362
2014,4,20,180
2014,4,20,241
2014,4,2,44
2014,4,18,11
2014,4,6,180
2014,4,20,329
2014,4,10,183
2014,4,20,266
2014,4,11,188
2014,4,22,221
2014,4,22,180
2014,4,22,336
2014,4,17,22
2014,4,22,329
2014,4,19,229
2014,4,19,314
2014,4,19,2
2014,4,19,12
2014,4,21,307
2014,4,1,314
2014,4,13,267
2014,4,17,6
2014,4,3,313
2014,4,21,304
2014,4,15,18
2014,4,22,336
2014,4,9,202
2014,4,12,229
2014,4,21,358
2014,4,15,315
2014,4,16,313
2014,4,4,313
2014,4,2,320
2014,4,0,241
2014,4,19,336
2014,4,11,336
2014,4,9,7
2014,4,17,39
2014,4,19,202
2014,4,10,44
2014,4,23,96
2014,4,16,307
2014,4,15,7
2014,4,17,304
2014,4,5,304
2014,4,11,304
2014,4,13,16
2014,4,4,6
2014,4,4,15
2014,4,1,202
2014,4,20,208
2014,4,2,39
2014,4,21,241
2014,4,20,12
2014,4,19,1
2014,4,12,7
2014,4,15,15
2014,4,16,4
2014,4,0,19
2014,4,4,19
2014,4,19,202
2014,4,16,22
2014,4,15,22
2014,4,23,22
2014,4,15,266
2014,4,13,1
2014,4,21,266
2014,4,18,4
2014,4,15,32
2014,4,23,308
2014,4,16,140
2014,4,3,311
2014,4,18,248
2014,4,22,180
2014,4,13,16
2014,4,22,16
2014,4,21,1
2014,4,19,202
2014,4,6,248
2014,4,3,292
2014,4,11,184
2014,4,3,241
2014,4,13,39
2014,4,20,11
2014,4,22,354
2014,4,15,22
2014,4,15,16
2014,4,2,313
2014,4,16,1
2014,4,20,323
2014,4,20,336
2014,4,20,1
2014,4,11,248
2014,4,12,15
2014,4,18,313
2014,4,20,229
2014,4,17,16
2014,4,16,1
2014,4,17,64
2014,4,16,323
2014,4,23,314
2014,4,13,7
2014,4,0,44
2014,4,20,6
2014,4,0,31
2014,4,1,32
2014,4,22,31
2014,4,16,15
2014,4,13,336
2014,4,22,308
2014,4,15,4
2014,4,12,45
2014,4,1,180
2014,4,7,7
2014,4,10,188
2014,4,21,314
2014,4,15,46
2014,4,21,307
2014,4,19,307
2014,4,12,45
2014,4,17,19
2014,4,11,1
2014,4,4,19
2014,4,17,64
2014,4,10,307
2014,4,2,19
2014,4,21,4
2014,4,21,241
2014,4,5,248
2014,4,21,12
2014,4,17,2
2014,4,14,39
2014,4,18,19
2014,4,12,252
2014,4,16,12
2014,4,11,7
2014,4,18,355
2014,4,11,252
2014,4,18,229
2014,4,14,202
2014,4,8,7
2014,4,14,336
2014,4,16,304
2014,4,12,29
2014,4,17,6
2014,4,18,67
2014,4,13,310
2014,4,11,354
2014,4,19,32
2014,4,11,64
2014,4,20,1
2014,4,2,349
2014,4,16,304
2014,4,3,355
2014,4,9,221
2014,4,10,188
2014,4,19,11
2014,4,19,22
2014,4,19,248
2014,4,3,44
2014,4,19,248
2014,4,15,329
2014,4,20,229
2014,4,18,266
2014,4,20,1
2014,4,20,2
2014,4,20,308
2014,4,13,266
2014,4,15,180
2014,4,16,46
2014,4,21,12
2014,4,17,16
2014,4,19,313
2014,4,3,313
2014,4,12,7
2014,4,23,28
2014,4,0,32
2014,4,21,6
2014,4,21,329
2014,4,17,304
2014,4,22,12
2014,4,21,208
2014,4,20,336
2014,4,0,229
2014,4,12,183
2014,4,12,45
2014,4,16,266
2014,4,2,202
2014,4,1,19
2014,4,19,336
2014,4,10,307
2014,4,20,313
2014,4,20,307
2014,4,23,336
2014,4,17,31
2014,4,16,336
2014,4,19,180
2014,4,14,16
2014,4,9,7
2014,4,1,304
2014,4,15,1
2014,4,21,354
2014,4,16,354
2014,4,18,12
2014,4,19,19
2014,4,18,266
2014,4,0,304
2014,4,6,16
2014,4,12,39
2014,4,21,229
2014,4,18,16
2014,4,22,22
2014,4,14,16
2014,4,11,304
2014,4,18,329
2014,4,19,4
2014,4,15,22
2014,4,11,307
2014,4,22,208
2014,4,19,266
2014,4,17,354
2014,4,20,313
2014,4,10,314
2014,4,15,266
2014,4,17,22
2014,4,2,19
2014,4,11,306
2014,4,23,354
2014,4,22,336
2014,4,2,32
2014,4,12,101
2014,4,19,12
2014,4,12,16
2014,4,12,7
2014,4,15,358
2014,4,21,12
2014,4,19,336
2014,4,14,355
2014,4,14,22
2014,4,3,22
2014,4,20,4
2014,4,4,336
2014,4,8,308
2014,4,10,46
2014,4,0,208
2014,4,12,7
2014,4,1,229
2014,4,23,315
2014,4,20,19
2014,4,10,306
2014,4,15,336
2014,4,8,308
2014,4,19,23
2014,4,20,22
2014,4,16,4
2014,4,14,202
2014,4,17,6
2014,4,18,304
2014,4,7,7
2014,4,12,304
2014,4,18,19
2014,4,18,221
2014,4,3,304
2014,4,19,25
2014,4,16,329
2014,4,14,16
2014,4,6,308
2014,4,15,23
2014,4,11,354
2014,4,15,354
2014,4,22,241
2014,4,15,241
2014,4,15,313
2014,4,20,266
2014,4,23,315
2014,4,11,19
2014,4,2,308
2014,4,23,229
2014,4,14,13
2014,4,18,266
2014,4,9,44
2014,4,15,280
2014,4,21,262
2014,4,18,29
2014,4,17,229
2014,4,15,307
2014,4,14,314
2014,4,3,1
2014,4,22,23
2014,4,19,39
2014,4,12,46
2014,4,0,229
2014,4,11,306
2014,4,5,16
2014,4,7,307
2014,4,15,23
2014,4,18,23
2014,4,16,35
2014,4,18,308
2014,4,22,315
2014,4,1,354
2014,4,19,307
2014,4,3,12
2014,4,1,354
2014,4,3,180
2014,4,20,329
2014,4,0,241
2014,4,2,23
2014,4,20,6
2014,4,2,23
2014,4,21,311
2014,4,15,17
2014,4,22,13
2014,4,15,329
2014,4,1,192
2014,4,23,308
2014,4,13,46
2014,4,11,46
2014,4,3,64
2014,4,14,280
2014,4,11,188
2014,4,2,311
2014,4,14,307
2014,4,21,23
2014,4,0,355
2014,4,18,311
2014,4,14,7
2014,4,17,336
2014,4,3,308
2014,4,13,180
2014,4,21,354
2014,4,13,266
2014,4,6,12
2014,4,11,363
2014,4,14,1
2014,4,23,12
2014,4,3,18
2014,4,19,221
2014,4,15,14
2014,4,16,304
2014,4,1,248
2014,4,14,12
2014,4,18,16
2014,4,20,44
2014,4,14,16
2014,4,10,306
2014,4,7,7
2014,4,2,32
2014,4,19,1
2014,4,22,4
2014,4,15,310
2014,4,21,307
2014,4,15,304
2014,4,20,12
2014,4,19,23
2014,4,11,364
2014,4,21,266
2014,4,17,19
2014,4,21,1
2014,4,22,202
2014,4,16,23
2014,4,17,315
2014,4,18,336
2014,4,15,315
2014,4,0,313
2014,4,20,264
2014,4,19,266
2014,4,3,202
2014,4,1,315
2014,4,11,202
2014,4,15,15
2014,4,16,16
2014,4,20,19
2014,4,14,2
2014,4,16,358
2014,4,23,19
2014,4,19,355
2014,4,14,1
2014,4,20,329
2014,4,20,336
2014,4,19,266
2014,4,20,195
2014,4,10,69
2014,4,19,4
2014,4,12,6
2014,4,22,304
2014,4,11,304
2014,4,13,266
2014,4,19,40
2014,4,11,7
2014,4,17,16
2014,4,3,241
2014,4,2,195
2014,4,14,202
2014,4,13,45
2014,4,4,35
2014,4,11,99
2014,4,15,336
2014,4,23,296
2014,4,18,202
2014,4,20,180
2014,4,12,180
2014,4,16,23
2014,4,2,241
2014,4,10,188
2014,4,19,313
2014,4,19,344
2014,4,11,14
2014,4,16,39
2014,4,21,23
2014,4,11,7
2014,4,0,4
2014,4,16,314
2014,4,20,12
2014,4,14,13
2014,4,14,15
2014,4,18,23
2014,4,9,7
2014,4,8,7
2014,4,14,1
2014,4,1,248
2014,4,12,307
2014,4,18,15
2014,4,14,48
2014,4,13,354
2014,4,23,241
2014,4,15,45
2014,4,15,16
2014,4,1,313
2014,4,15,29
2014,4,20,264
2014,4,19,354
2014,4,22,22
2014,4,14,6
2014,4,17,314
2014,4,20,12
2014,4,21,315
2014,4,19,354
2014,4,18,344
2014,4,23,19
2014,4,20,314
2014,4,10,14
2014,4,17,266
2014,4,14,22
2014,4,13,266
2014,4,19,31
2014,4,18,1
2014,4,10,67
2014,4,18,202
2014,4,22,266
2014,4,23,336
2014,4,7,7
2014,4,14,267
2014,4,22,229
2014,4,11,7
2014,4,20,1
2014,4,16,23
2014,4,21,23
2014,4,16,15
2014,4,9,7
2014,4,0,6
2014,4,22,23
2014,4,20,12
2014,4,5,329
2014,4,23,313
2014,4,19,39
2014,4,11,336
2014,4,16,25
2014,4,20,229
2014,4,16,360
2014,4,12,7
2014,4,16,23
2014,4,0,354
2014,4,11,306
2014,4,21,229
2014,4,20,1
2014,4,14,1
2014,4,12,29
2014,4,6,319
2014,4,2,241
2014,4,17,202
2014,4,19,4
2014,4,15,229
2014,4,3,264
2014,4,17,336
2014,4,23,12
2014,4,17,16
2014,4,10,307
2014,4,17,304
2014,4,1,315
2014,4,18,19
2014,4,20,229
2014,4,8,304
2014,4,21,219
2014,4,13,229
2014,4,21,19
2014,4,18,241
2014,4,10,304
2014,4,14,7
2014,4,5,319
2014,4,13,46
2014,4,2,202
2014,4,7,311
2014,4,18,354
2014,4,10,7
2014,4,23,28
2014,4,15,314
2014,4,18,54
2014,4,15,44
2014,4,15,40
2014,4,19,336
2014,4,0,7
2014,4,4,308
2014,4,23,354
2014,4,12,355
2014,4,14,266
2014,4,3,292
2014,4,2,241
2014,4,14,22
2014,4,20,336
2014,4,22,202
2014,4,16,22
2014,4,10,306
2014,4,21,336
2014,4,18,1
2014,4,22,266
2014,4,20,314
2014,4,14,16
2014,4,22,241
2014,4,15,310
2014,4,10,278
2014,4,1,4
2014,4,14,358
2014,4,16,208
2014,4,17,344
2014,4,0,307
2014,4,15,4
2014,4,22,6
2014,4,17,329
2014,4,21,354
2014,4,2,192
2014,4,22,12
2014,4,19,311
2014,4,19,302
2014,4,9,15
2014,4,16,229
2014,4,3,32
2014,4,19,313
2014,4,20,4
2014,4,20,354
2014,4,20,16
2014,4,1,313
2014,4,15,15
2014,4,18,40
2014,4,2,32
2014,4,22,172
2014,4,6,39
2014,4,7,7
2014,4,18,2
2014,4,18,19
2014,4,22,19
2014,4,11,307
2014,4,17,344
2014,4,20,296
2014,4,13,208
2014,4,16,12
2014,4,18,336
2014,4,14,39
2014,4,22,202
2014,4,19,19
2014,4,18,307
2014,4,19,323
2014,4,15,313
2014,4,19,39
2014,4,14,7
2014,4,16,304
2014,4,11,64
2014,4,13,22
2014,4,16,40
2014,4,11,7
2014,4,11,307
2014,4,10,306
2014,4,19,12
2014,4,21,354
2014,4,22,15
2014,4,17,23
2014,4,1,241
2014,4,10,304
2014,4,21,22
2014,4,13,16
2014,4,10,313
2014,4,20,267
2014,4,10,67
2014,4,13,1
2014,4,12,19
2014,4,12,336
2014,4,5,35
2014,4,10,7
2014,4,12,241
2014,4,19,1
2014,4,18,267
2014,4,6,307
2014,4,18,314
2014,4,10,248
2014,4,11,363
2014,4,19,22
2014,4,23,202
2014,4,10,188
2014,4,11,6
2014,4,0,19
2014,4,3,354
2014,4,18,344
2014,4,14,45
2014,4,10,67
2014,4,8,7
2014,4,17,229
2014,4,15,307
2014,4,21,355
2014,4,14,329
2014,4,0,308
2014,4,15,15
2014,4,18,266
2014,4,10,29
2014,4,14,1
2014,4,12,248
2014,4,0,32
2014,4,22,267
2014,4,18,336
2014,4,16,7
2014,4,3,313
2014,4,18,2
2014,4,4,180
2014,4,13,229
2014,4,12,29
2014,4,20,180
2014,4,12,355
2014,4,15,358
2014,4,7,315
2014,4,15,266
2014,4,10,7
2014,4,16,19
2014,4,19,19
2014,4,22,44
2014,4,20,266
2014,4,2,13
2014,4,9,304
2014,4,17,23
2014,4,21,314
2014,4,16,208
2014,4,17,15
2014,4,2,22
2014,4,20,202
2014,4,23,28
2014,4,15,23
2014,4,13,355
2014,4,14,22
2014,4,13,16
2014,4,16,336
2014,4,22,15
2014,4,17,248
2014,4,11,306
2014,4,13,266
2014,4,19,336
2014,4,17,6
2014,4,11,306
2014,4,13,304
2014,4,19,313
2014,4,15,355
2014,4,0,241
2014,4,22,229
2014,4,20,19
2014,4,16,315
2014,4,2,311
2014,4,2,311
2014,4,18,241
2014,4,3,19
2014,4,13,365
2014,4,20,304
2014,4,14,180
2014,4,20,241
2014,4,19,19
2014,4,19,19
2014,4,15,114
2014,4,12,307
2014,4,14,248
2014,4,15,354
2014,4,14,1
2014,4,19,1
2014,4,13,307
2014,4,18,39
2014,4,16,192
2014,4,3,241
2014,4,17,310
2014,4,22,39
2014,4,3,195
2014,4,19,354
2014,4,16,1
2014,4,1,311
2014,4,23,241
2014,4,13,188
2014,4,15,295
2014,4,2,202
2014,4,14,201
2014,4,0,195
2014,4,2,311
2014,4,21,4
2014,4,13,45
2014,4,19,45
2014,4,2,308
2014,4,17,91
2014,4,16,278
2014,4,2,23
2014,4,0,32
2014,4,1,266
2014,4,20,358
2014,4,11,366
2014,4,16,1
2014,4,22,12
2014,4,22,354
2014,4,21,208
2014,4,22,2
2014,4,3,264
2014,4,11,306
2014,4,19,22
2014,4,14,7
2014,4,0,32
2014,4,18,39
2014,4,16,12
2014,4,4,354
2014,4,21,1
2014,4,22,241
2014,4,20,4
2014,4,22,23
2014,4,3,44
2018,10,15,309
2014,4,10,304
2014,4,18,180
2014,4,8,364
2014,4,14,354
2014,4,7,39
2014,4,16,314
2014,4,14,2
2014,4,20,266
2014,4,22,15
2014,4,20,241
2014,4,1,28
2014,4,11,46
2014,4,9,7
2014,4,21,28
2014,4,16,304
2014,4,18,354
2014,4,12,35
2014,4,20,304
2014,4,18,6
2014,4,3,35
2014,4,14,1
2014,4,4,367
2014,4,13,22
2014,4,11,7
2014,4,14,354
2014,4,19,28
2014,4,19,329
2014,4,16,23
2014,4,19,25
2014,4,2,368
2014,4,16,23
2014,4,19,23
2014,4,17,267
2014,4,21,336
2014,4,14,4
2014,4,22,4
2014,4,21,266
2014,4,11,266
2014,4,19,32
2014,4,11,29
2014,4,4,241
2014,4,13,16
2014,4,23,32
2014,4,21,1
2014,4,14,219
2014,4,15,266
2014,4,16,23
2014,4,18,339
2014,4,5,307
2014,4,22,308
2014,4,21,180
2014,4,18,260
2014,4,14,314
2014,4,0,23
2014,4,16,288
2014,4,19,221
2014,4,15,335
2014,4,18,354
2014,4,12,248
2014,4,13,7
2014,4,13,44
2014,4,20,329
2014,4,9,304
2014,4,9,338
2014,4,16,329
2014,4,3,44
2014,4,21,221
2014,4,16,354
2014,4,6,319
2014,4,1,16
2014,4,16,16
2014,4,20,241
2014,4,20,314
2014,4,20,354
2014,4,17,14
2014,4,16,2
2014,4,15,15
2014,4,13,25
2014,4,8,7
2014,4,12,6
2014,4,19,313
2014,4,15,329
2014,4,10,307
2014,4,13,202
2014,4,15,1
2014,4,18,6
2014,4,23,22
2014,4,23,19
2014,4,23,336
2014,4,17,180
2014,4,13,9
2014,4,22,304
2014,4,2,241
2014,4,14,202
2014,4,0,314
2014,4,22,354
2014,4,22,329
2014,4,18,22
2014,4,20,202
2014,4,11,363
2014,4,0,295
2014,4,16,336
2014,4,10,91
2014,4,10,306
2014,4,18,1
2014,4,0,15
2014,4,15,13
2014,4,2,19
2014,4,15,62
2014,4,17,314
2014,4,19,208
2014,4,8,7
2014,4,15,16
2014,4,21,1
2014,4,20,1
2014,4,22,1
2014,4,15,2
2014,4,14,7
2014,4,11,44
2014,4,21,12
2014,4,23,248
2014,4,12,307
2014,4,18,15
2014,4,8,46
2014,4,9,315
2014,4,20,180
2014,4,11,304
2014,4,17,22
2014,4,15,329
2014,4,7,307
2014,4,10,188
2014,4,17,358
2014,4,21,188
2014,4,3,307
2014,4,18,292
2014,4,1,19
2014,4,2,28
2014,4,20,229
2014,4,20,16
2014,4,16,1
2014,4,13,1
2014,4,22,16
2014,4,23,22
2014,4,12,7
2014,4,22,320
2014,4,10,180
2014,4,14,355
2014,4,17,354
2014,4,15,16
2014,4,18,313
2014,4,18,344
2014,4,21,12
2014,4,0,313
2014,4,18,262
2014,4,7,19
2014,4,5,248
2014,4,12,307
2014,4,0,241
2014,4,6,219
2014,4,15,336
2014,4,13,23
2014,4,18,202
2014,4,14,336
2014,4,19,266
2014,4,23,329
2014,4,11,7
2014,4,19,23
2014,4,2,229
2014,4,21,314
2014,4,13,45
2014,4,19,336
2014,4,19,6
2014,4,13,23
2014,4,20,192
2014,4,18,19
2014,4,23,313
2014,4,22,23
2014,4,21,19
2014,4,20,15
2014,4,22,40
2014,4,21,12
2014,4,16,9
2014,4,6,19
2014,4,13,266
2014,4,14,304
2014,4,4,355
2014,4,23,22
2014,4,18,4
2014,4,22,13
2014,4,17,4
2014,4,18,323
2014,4,22,304
2014,4,19,308
2014,4,12,19
2014,4,3,229
2014,4,20,266
2014,4,13,313
2014,4,9,307
2014,4,23,19
2014,4,23,313
2014,4,3,229
2014,4,20,266
2014,4,21,15
2014,4,19,1
2014,4,8,267
2014,4,12,304
2014,4,21,354
2014,4,19,329
2014,4,9,9
2014,4,1,311
2014,4,12,45
2014,4,14,1
2014,4,2,44
2014,4,13,32
2014,4,14,229
2014,4,17,23
2014,4,16,22
2014,4,23,4
2014,4,13,7
2014,4,21,1
2014,4,17,16
2014,4,0,28
2014,4,19,287
2014,4,18,354
2014,4,19,311
2014,4,21,313
2014,4,19,323
2014,4,16,354
2014,4,0,229
2014,4,22,307
2014,4,22,12
2014,4,9,63
2014,4,15,11
2014,4,16,229
2014,4,17,16
2014,4,19,354
2014,4,20,16
2014,4,22,266
2014,4,3,307
2014,4,17,354
2014,4,13,1
2014,4,10,7
2014,4,10,188
2014,4,16,313
2014,4,10,248
2014,4,19,19
2014,4,15,208
2014,4,14,22
2014,4,0,32
2014,4,17,29
2014,4,15,27
2014,4,20,354
2014,4,11,1
2014,4,15,329
2014,4,2,314
2014,4,20,67
2014,4,16,15
2014,4,7,307
2014,4,15,307
2014,4,15,336
2014,4,16,15
2014,4,12,336
2014,4,16,336
2014,4,15,7
2014,4,18,307
2014,4,22,46
2014,4,13,310
2014,4,3,355
2014,4,16,16
2014,4,14,266
2014,4,16,329
2014,4,0,11
2014,4,17,31
2014,4,11,248
2014,4,13,7
2014,4,10,314
2014,4,15,27
2014,4,16,336
2014,4,18,29
2014,4,17,4
2014,4,22,32
2014,4,10,202
2014,4,12,16
2014,4,22,19
2014,4,20,14
2014,4,13,180
2014,4,23,344
2014,4,15,15
2014,4,15,304
2014,4,12,306
2014,4,13,4
2014,4,19,267
2014,4,17,314
2014,4,11,336
2014,4,6,180
2014,4,17,23
2014,4,12,39
2014,4,1,19
2014,4,19,15
2014,4,20,19
2014,4,12,7
2014,4,16,358
2014,4,3,195
2014,4,4,229
2014,4,11,39
2014,4,0,369
2014,4,19,354
2014,4,2,315
2014,4,8,7
2014,4,16,15
2014,4,17,369
2014,4,21,313
2014,4,16,12
2014,4,18,202
2014,4,21,28
2014,4,14,355
2014,4,19,6
2014,4,19,40
2014,4,13,16
2014,4,21,23
2014,4,18,229
2014,4,15,44
2014,4,18,2
2014,4,14,304
2014,4,20,44
2014,4,13,180
2014,4,20,313
2014,4,15,304
2014,4,12,11
2014,4,3,262
2014,4,17,307
2014,4,19,241
2014,4,20,12
2014,4,15,260
2014,4,13,221
2014,4,21,313
2014,4,22,313
2014,4,13,266
2014,4,21,12
2014,4,14,44
2014,4,2,12
2014,4,11,306
2014,4,13,35
2014,4,21,314
2014,4,21,307
2014,4,0,315
2014,4,17,310
2014,4,16,23
2014,4,21,23
2014,4,20,19
2014,4,22,241
2014,4,1,315
2014,4,15,29
2014,4,13,248
2014,4,0,241
2014,4,15,22
2014,4,18,44
2014,4,19,22
2014,4,3,315
2014,4,17,22
2014,4,14,29
2014,4,17,15
2014,4,15,44
2014,4,2,319
2014,4,20,329
2014,4,2,315
2014,4,4,336
2014,4,15,329
2014,4,14,266
2014,4,21,15
2014,4,15,23
2014,4,21,219
2014,4,7,344
2014,4,13,7
2014,4,20,19
2014,4,21,313
2014,4,14,14
2014,4,15,306
2014,4,0,354
2014,4,18,19
2014,4,15,358
2014,4,19,329
2014,4,10,7
2014,4,23,266
2014,4,18,304
2014,4,17,16
2014,4,0,229
2014,4,18,22
2014,4,21,354
2014,4,6,354
2014,4,14,15
2014,4,2,304
2014,4,20,354
2014,4,0,307
2014,4,21,32
2014,4,13,22
2014,4,17,314
2014,4,15,6
2014,4,12,370
2014,4,8,354
2014,4,21,260
2014,4,11,180
2014,4,14,22
2014,4,18,23
2014,4,14,295
2014,4,22,2
2014,4,0,19
2014,4,8,364
2014,4,10,135
2014,4,20,4
2014,4,23,264
2014,4,19,16
2014,4,3,241
2014,4,16,23
2014,4,10,29
2014,4,13,46
2014,4,15,304
2014,4,20,4
2014,4,13,16
2014,4,3,6
2014,4,19,16
2014,4,1,313
2014,4,16,9
2014,4,12,35
2014,4,17,307
2014,4,20,32
2014,4,7,7
2014,4,14,202
2014,4,12,336
2014,4,1,28
2014,4,13,22
2014,4,18,97
